10977	71.90611253
10988	77.4036213
11038	56.22292486
11054	79.09122802
11169	76.9602704
11173	78.12667982
11210	70.67036531
11222	79.02602513
11242	67.07928216
11438	73.88420472
11508	78.9967075
11828	51.62693783
12228	32.46756901
12376	31.01344175
12392	29.97527407
12394	63.23210901
12444	69.55923222
12472	77.76219197
12488	80.01907965
12686	57.16751396
12764	71.77239986
12766	52.33275788
12796	61.14677172
12826	72.75449748
12886	74.59540288
12888	54.42680691
12890	75.01050497
12892	56.08022342
12894	71.59222772
12900	34.93715093
12904	57.58247073
12912	41.87224461
12916	46.44063872
12926	37.86249202
12928	57.42612909
12934	33.42022552
12938	54.22573537
12942	43.9752927
12954	58.4124529
12956	54.17515316
12960	56.85176773
12966	48.19176228
13008	42.9044549
13010	46.53848683
13018	57.00648392
13036	68.94691686
13042	50.81118596
13044	48.83449229
13046	45.4990988
13066	54.43087359
13072	44.26598925
13074	63.80048997
13078	47.75099625
13080	30.25957739
13088	35.15444874
13090	45.36591454
13094	48.50946271
13096	52.59203938
13146	57.76637941
13252	60.61312421
13258	51.54248308
13282	41.22733522
13298	47.82304091
13364	31.58783002
13372	33.48556356
13430	47.93734699
13438	54.0166728
13504	56.10278922
13508	78.76772743
13741	36.50897864
13763	35.85868849
13839	50.83619334
14366	63.55081308
14374	60.72130186
14398	65.05238403
14436	73.09276341
14442	71.88334779
14444	69.27453299
14466	73.3021902
14482	72.55918465
14528	69.23084517
14538	65.05727268
14546	65.74372543
14606	66.59341282
14618	66.01384001
14626	57.97193278
14630	47.88896561
14676	36.37415842
14696	57.47710075
14700	65.91323277
14716	66.84697638
14740	58.22986403
14744	60.27197755
14750	64.18989963
14756	53.85338034
14760	63.8023567
14776	63.3185628
14786	58.41687988
18316	41.16730647
18324	46.51029096
18330	38.71530537
18344	49.63917905
18392	46.34603791
18430	46.44917249
18468	59.00297095
18524	45.47680319
18608	61.36225977
18616	44.39012556
18708	57.84058763
18718	68.40360946
18726	61.38935349
18764	57.74479103
18768	47.80907924
18782	55.51323146
18790	52.63916491
18844	59.403752
18894	76.32985891
18898	45.23414634
19008	55.77366014
19018	51.39962898
19062	47.16806361
19078	64.48396235
19142	40.98196301
19146	44.54642577
19176	45.17642277
19202	57.03889869
19212	57.28298689
19214	69.76376492
19234	69.44018616
19258	67.06976245
19298	60.32570958
19304	34.67675762
19316	68.05797346
19362	44.02841825
19366	40.01775322
19390	38.82136522
19442	49.07705111
19456	31.00275685
19478	44.76221852
19508	48.31364807
19536	40.22866901
19594	37.90774849
19604	38.19848366
19678	37.27606962
19694	49.99801364
19698	42.28508439
19702	60.36732736
37584	42.99904221
37612	37.21619388
37624	37.3890036
37650	35.36308053
37652	45.95656523
37660	49.00271517
37668	43.26075843
37674	35.32973489
37684	32.25576015
37686	41.44978974
37690	32.73876355
37698	31.45475384
37700	30.57695278
37702	28.30644728
37712	20.89542069
37754	38.0098918
37774	20.70116491
37794	26.06195905
37798	27.13126353
37822	30.67250614
37824	34.57561506
37832	38.02375776
37834	33.7225218
37838	32.18356302
37852	19.19794171
37854	36.68340976
37856	29.35160969
38004	72.29474628
38008	64.84822054
38026	62.44383508
38028	57.72963331
38040	66.33674064
38048	70.82258291
38116	46.14510263
38118	39.42428124
38142	42.48843515
38146	58.13780588
38148	50.9275784
38166	48.01475076
38168	55.15403731
38174	57.56209312
38176	45.00382037
38178	55.40447279
38182	56.01864769
38254	23.77573314
38258	45.62672903
38260	68.48097962
38264	55.73290326
38266	25.72771849
38270	50.75169599
38276	65.76408853
38302	50.32982603
38318	67.44362146
38320	61.90915831
38324	66.33298115
38328	60.21644967
38332	67.97720374
38334	63.37153818
38340	35.2679996
38352	71.16823938
38356	72.13679387
38364	65.50136334
