19456	49.68391814
19478	51.10708125
19508	64.64305167
19536	47.10997522
19594	48.29084137
19604	47.94231988
19678	48.72893511
19694	56.4763191
19698	53.71257564
19702	63.09460898
37584	49.0270638
37612	45.09613148
37624	43.79043956
37650	44.04678994
37652	48.34082742
37660	54.40184468
37668	47.83999287
37674	45.39719874
37684	37.81737408
37686	45.98543856
37690	46.94197012
37698	39.17657328
37700	34.26588196
37702	38.25027066
37712	29.38238159
37754	44.84186753
37774	28.72868279
37794	36.37085688
37798	35.63709641
37822	38.69550705
37824	40.92202309
37832	44.76478487
37834	38.76364549
37838	38.24806642
37852	27.21438834
37854	46.71443986
37856	36.35039448
38004	77.68809445
38008	70.26612066
38026	64.98717118
38028	63.62428293
38040	72.25181117
38048	76.22000273
38116	51.06825593
38118	43.93785447
38142	48.45605747
38146	64.03358441
38148	59.22456378
38166	56.26827875
38168	61.1143215
38174	65.10954979
38176	54.50154122
38178	61.90018838
38182	61.84170551
38254	32.99134329
38258	53.54355054
38260	71.84330041
38264	59.17229604
38266	33.9490667
38270	59.32606047
38276	72.12368506
38302	58.41569314
38318	71.72887059
38320	66.08987061
38324	69.88011846
38328	64.89188645
38332	73.23170467
38334	65.78612685
38340	41.17762531
38352	73.71572817
38356	73.80432903
38364	68.5253539
